Dataset,Feature_Noise,Label_Noise,Model,C,k,Train Acc,Test Acc
breast_cancer,15%,0%,SKiP-multiply,10000.0,3.0,0.864010989010989,0.8681318681318682
breast_cancer,15%,0%,SKiP-multiply-minmax,10000.0,3.0,0.8571428571428571,0.8626373626373627
breast_cancer,15%,0%,SKiP-average,10000.0,3.0,0.8516483516483516,0.8681318681318682
breast_cancer,15%,0%,SKiP-average-minmax,10000.0,3.0,0.853021978021978,0.8681318681318682
breast_cancer,15%,0%,KNNSVM,10000.0,5.0,0.8241758241758241,0.7967032967032966
breast_cancer,15%,0%,SKiP-multiply,10000.0,5.0,0.8612637362637363,0.8681318681318682
breast_cancer,15%,0%,SKiP-multiply-minmax,10000.0,5.0,0.8585164835164835,0.8681318681318682
breast_cancer,15%,0%,SKiP-average,10000.0,5.0,0.820054945054945,0.8186813186813187
breast_cancer,15%,0%,SKiP-average-minmax,10000.0,5.0,0.8186813186813187,0.8131868131868132
breast_cancer,15%,0%,KNNSVM,10000.0,7.0,0.8351648351648352,0.8296703296703297
breast_cancer,15%,0%,SKiP-multiply,10000.0,7.0,0.8612637362637363,0.8681318681318682
breast_cancer,15%,0%,SKiP-multiply-minmax,10000.0,7.0,0.8585164835164835,0.8681318681318682
breast_cancer,15%,0%,SKiP-average,10000.0,7.0,0.8626373626373627,0.8571428571428571
breast_cancer,15%,0%,SKiP-average-minmax,10000.0,7.0,0.8598901098901099,0.8461538461538461
breast_cancer,15%,5%,NaiveSVM,0.1,,0.8612637362637363,0.8516483516483516
breast_cancer,15%,5%,ProbSVM,0.1,,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,NaiveSVM,1.0,,0.8708791208791209,0.8516483516483516
breast_cancer,15%,5%,ProbSVM,1.0,,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,NaiveSVM,10.0,,0.8653846153846154,0.8351648351648352
breast_cancer,15%,5%,ProbSVM,10.0,,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,NaiveSVM,100.0,,0.8681318681318682,0.8351648351648352
breast_cancer,15%,5%,ProbSVM,100.0,,0.5824175824175825,0.5769230769230769
breast_cancer,15%,5%,NaiveSVM,1000.0,,0.8228021978021978,0.8076923076923077
breast_cancer,15%,5%,ProbSVM,1000.0,,0.782967032967033,0.7582417582417582
breast_cancer,15%,5%,NaiveSVM,10000.0,,0.8337912087912088,0.7747252747252747
breast_cancer,15%,5%,ProbSVM,10000.0,,0.8282967032967034,0.8076923076923077
breast_cancer,15%,5%,KNNSVM,0.1,3.0,0.8612637362637363,0.8461538461538461
breast_cancer,15%,5%,SKiP-multiply,0.1,3.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,0.1,3.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,0.1,3.0,0.864010989010989,0.8461538461538461
breast_cancer,15%,5%,SKiP-average-minmax,0.1,3.0,0.864010989010989,0.8461538461538461
breast_cancer,15%,5%,KNNSVM,0.1,5.0,0.864010989010989,0.8406593406593407
breast_cancer,15%,5%,SKiP-multiply,0.1,5.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,0.1,5.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,0.1,5.0,0.8653846153846154,0.8461538461538461
breast_cancer,15%,5%,SKiP-average-minmax,0.1,5.0,0.8653846153846154,0.8461538461538461
breast_cancer,15%,5%,KNNSVM,0.1,7.0,0.864010989010989,0.8516483516483516
breast_cancer,15%,5%,SKiP-multiply,0.1,7.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,0.1,7.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,0.1,7.0,0.8626373626373627,0.8516483516483516
breast_cancer,15%,5%,SKiP-average-minmax,0.1,7.0,0.8626373626373627,0.8516483516483516
breast_cancer,15%,5%,KNNSVM,1.0,3.0,0.8626373626373627,0.8406593406593407
breast_cancer,15%,5%,SKiP-multiply,1.0,3.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,1.0,3.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,1.0,3.0,0.8598901098901099,0.8461538461538461
breast_cancer,15%,5%,SKiP-average-minmax,1.0,3.0,0.8626373626373627,0.8296703296703297
breast_cancer,15%,5%,KNNSVM,1.0,5.0,0.8585164835164835,0.8461538461538461
breast_cancer,15%,5%,SKiP-multiply,1.0,5.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,1.0,5.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,1.0,5.0,0.8585164835164835,0.8461538461538461
breast_cancer,15%,5%,SKiP-average-minmax,1.0,5.0,0.8612637362637363,0.8351648351648352
breast_cancer,15%,5%,KNNSVM,1.0,7.0,0.8598901098901099,0.8461538461538461
breast_cancer,15%,5%,SKiP-multiply,1.0,7.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,1.0,7.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,1.0,7.0,0.8585164835164835,0.8461538461538461
breast_cancer,15%,5%,SKiP-average-minmax,1.0,7.0,0.8571428571428571,0.8516483516483516
breast_cancer,15%,5%,KNNSVM,10.0,3.0,0.8612637362637363,0.8241758241758241
breast_cancer,15%,5%,SKiP-multiply,10.0,3.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,10.0,3.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,10.0,3.0,0.864010989010989,0.8296703296703297
breast_cancer,15%,5%,SKiP-average-minmax,10.0,3.0,0.8612637362637363,0.8076923076923077
breast_cancer,15%,5%,KNNSVM,10.0,5.0,0.8612637362637363,0.8131868131868132
breast_cancer,15%,5%,SKiP-multiply,10.0,5.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,10.0,5.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,10.0,5.0,0.8695054945054945,0.8351648351648352
breast_cancer,15%,5%,SKiP-average-minmax,10.0,5.0,0.8447802197802198,0.8021978021978022
breast_cancer,15%,5%,KNNSVM,10.0,7.0,0.8708791208791209,0.8076923076923077
breast_cancer,15%,5%,SKiP-multiply,10.0,7.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,10.0,7.0,0.5755494505494505,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,10.0,7.0,0.7898351648351648,0.7637362637362637
breast_cancer,15%,5%,SKiP-average-minmax,10.0,7.0,0.804945054945055,0.7857142857142857
breast_cancer,15%,5%,KNNSVM,100.0,3.0,0.8681318681318682,0.8296703296703297
breast_cancer,15%,5%,SKiP-multiply,100.0,3.0,0.5837912087912088,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,100.0,3.0,0.5810439560439561,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,100.0,3.0,0.864010989010989,0.8186813186813187
breast_cancer,15%,5%,SKiP-average-minmax,100.0,3.0,0.8228021978021978,0.7912087912087912
breast_cancer,15%,5%,KNNSVM,100.0,5.0,0.8076923076923077,0.7527472527472527
breast_cancer,15%,5%,SKiP-multiply,100.0,5.0,0.5851648351648352,0.5824175824175825
breast_cancer,15%,5%,SKiP-multiply-minmax,100.0,5.0,0.5824175824175825,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,100.0,5.0,0.8653846153846154,0.8351648351648352
breast_cancer,15%,5%,SKiP-average-minmax,100.0,5.0,0.8653846153846154,0.8186813186813187
breast_cancer,15%,5%,KNNSVM,100.0,7.0,0.8653846153846154,0.8241758241758241
breast_cancer,15%,5%,SKiP-multiply,100.0,7.0,0.5837912087912088,0.5769230769230769
breast_cancer,15%,5%,SKiP-multiply-minmax,100.0,7.0,0.5824175824175825,0.5769230769230769
breast_cancer,15%,5%,SKiP-average,100.0,7.0,0.8159340659340659,0.7857142857142857
breast_cancer,15%,5%,SKiP-average-minmax,100.0,7.0,0.820054945054945,0.7967032967032966
breast_cancer,15%,5%,KNNSVM,1000.0,3.0,0.842032967032967,0.8021978021978022
breast_cancer,15%,5%,SKiP-multiply,1000.0,3.0,0.782967032967033,0.7582417582417582
breast_cancer,15%,5%,SKiP-multiply-minmax,1000.0,3.0,0.7843406593406593,0.7582417582417582
breast_cancer,15%,5%,SKiP-average,1000.0,3.0,0.8585164835164835,0.8131868131868132
breast_cancer,15%,5%,SKiP-average-minmax,1000.0,3.0,0.8667582417582418,0.8131868131868132
breast_cancer,15%,5%,KNNSVM,1000.0,5.0,0.8475274725274725,0.8021978021978022
breast_cancer,15%,5%,SKiP-multiply,1000.0,5.0,0.7870879120879121,0.7692307692307693
breast_cancer,15%,5%,SKiP-multiply-minmax,1000.0,5.0,0.7843406593406593,0.7582417582417582
breast_cancer,15%,5%,SKiP-average,1000.0,5.0,0.8598901098901099,0.8131868131868132
breast_cancer,15%,5%,SKiP-average-minmax,1000.0,5.0,0.8598901098901099,0.8131868131868132
breast_cancer,15%,5%,KNNSVM,1000.0,7.0,0.8447802197802198,0.8021978021978022
breast_cancer,15%,5%,SKiP-multiply,1000.0,7.0,0.7870879120879121,0.7692307692307693
breast_cancer,15%,5%,SKiP-multiply-minmax,1000.0,7.0,0.782967032967033,0.7637362637362637
breast_cancer,15%,5%,SKiP-average,1000.0,7.0,0.8008241758241759,0.7417582417582418
breast_cancer,15%,5%,SKiP-average-minmax,1000.0,7.0,0.8008241758241759,0.7417582417582418
breast_cancer,15%,5%,KNNSVM,10000.0,3.0,0.8173076923076923,0.8076923076923077
breast_cancer,15%,5%,SKiP-multiply,10000.0,3.0,0.8351648351648352,0.8076923076923077
breast_cancer,15%,5%,SKiP-multiply-minmax,10000.0,3.0,0.8324175824175825,0.8076923076923077
breast_cancer,15%,5%,SKiP-average,10000.0,3.0,0.8571428571428571,0.8241758241758241
breast_cancer,15%,5%,SKiP-average-minmax,10000.0,3.0,0.8612637362637363,0.8296703296703297
breast_cancer,15%,5%,KNNSVM,10000.0,5.0,0.7994505494505495,0.7692307692307693
breast_cancer,15%,5%,SKiP-multiply,10000.0,5.0,0.8379120879120879,0.8186813186813187
breast_cancer,15%,5%,SKiP-multiply-minmax,10000.0,5.0,0.8351648351648352,0.8076923076923077
breast_cancer,15%,5%,SKiP-average,10000.0,5.0,0.782967032967033,0.7527472527472527
breast_cancer,15%,5%,SKiP-average-minmax,10000.0,5.0,0.760989010989011,0.7032967032967034
breast_cancer,15%,5%,KNNSVM,10000.0,7.0,0.7939560439560439,0.7472527472527473
breast_cancer,15%,5%,SKiP-multiply,10000.0,7.0,0.8365384615384616,0.8186813186813187
breast_cancer,15%,5%,SKiP-multiply-minmax,10000.0,7.0,0.8337912087912088,0.8131868131868132
breast_cancer,15%,5%,SKiP-average,10000.0,7.0,0.8255494505494505,0.8076923076923077
breast_cancer,15%,5%,SKiP-average-minmax,10000.0,7.0,0.8090659340659341,0.7747252747252747
breast_cancer,15%,10%,NaiveSVM,0.1,,0.8296703296703297,0.8351648351648352
breast_cancer,15%,10%,ProbSVM,0.1,,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,NaiveSVM,1.0,,0.8296703296703297,0.8296703296703297
breast_cancer,15%,10%,ProbSVM,1.0,,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,NaiveSVM,10.0,,0.8269230769230769,0.8241758241758241
breast_cancer,15%,10%,ProbSVM,10.0,,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,NaiveSVM,100.0,,0.8228021978021978,0.8131868131868132
breast_cancer,15%,10%,ProbSVM,100.0,,0.7445054945054945,0.7692307692307693
breast_cancer,15%,10%,NaiveSVM,1000.0,,0.7156593406593407,0.7362637362637363
breast_cancer,15%,10%,ProbSVM,1000.0,,0.7980769230769231,0.8571428571428571
breast_cancer,15%,10%,NaiveSVM,10000.0,,0.695054945054945,0.6868131868131868
breast_cancer,15%,10%,ProbSVM,10000.0,,0.8118131868131868,0.8406593406593407
breast_cancer,15%,10%,KNNSVM,0.1,3.0,0.8324175824175825,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply,0.1,3.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,0.1,3.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,0.1,3.0,0.8324175824175825,0.8571428571428571
breast_cancer,15%,10%,SKiP-average-minmax,0.1,3.0,0.8324175824175825,0.8571428571428571
breast_cancer,15%,10%,KNNSVM,0.1,5.0,0.8324175824175825,0.8516483516483516
breast_cancer,15%,10%,SKiP-multiply,0.1,5.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,0.1,5.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,0.1,5.0,0.8324175824175825,0.8461538461538461
breast_cancer,15%,10%,SKiP-average-minmax,0.1,5.0,0.8324175824175825,0.8461538461538461
breast_cancer,15%,10%,KNNSVM,0.1,7.0,0.8337912087912088,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply,0.1,7.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,0.1,7.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,0.1,7.0,0.8324175824175825,0.8571428571428571
breast_cancer,15%,10%,SKiP-average-minmax,0.1,7.0,0.8324175824175825,0.8571428571428571
breast_cancer,15%,10%,KNNSVM,1.0,3.0,0.8365384615384616,0.8351648351648352
breast_cancer,15%,10%,SKiP-multiply,1.0,3.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,1.0,3.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,1.0,3.0,0.8351648351648352,0.8296703296703297
breast_cancer,15%,10%,SKiP-average-minmax,1.0,3.0,0.8310439560439561,0.8351648351648352
breast_cancer,15%,10%,KNNSVM,1.0,5.0,0.8379120879120879,0.8351648351648352
breast_cancer,15%,10%,SKiP-multiply,1.0,5.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,1.0,5.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,1.0,5.0,0.8310439560439561,0.8351648351648352
breast_cancer,15%,10%,SKiP-average-minmax,1.0,5.0,0.8324175824175825,0.8351648351648352
breast_cancer,15%,10%,KNNSVM,1.0,7.0,0.8351648351648352,0.8406593406593407
breast_cancer,15%,10%,SKiP-multiply,1.0,7.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,1.0,7.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,1.0,7.0,0.8379120879120879,0.8406593406593407
breast_cancer,15%,10%,SKiP-average-minmax,1.0,7.0,0.8337912087912088,0.8351648351648352
breast_cancer,15%,10%,KNNSVM,10.0,3.0,0.8310439560439561,0.7967032967032966
breast_cancer,15%,10%,SKiP-multiply,10.0,3.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,10.0,3.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,10.0,3.0,0.8392857142857143,0.8461538461538461
breast_cancer,15%,10%,SKiP-average-minmax,10.0,3.0,0.8392857142857143,0.8461538461538461
breast_cancer,15%,10%,KNNSVM,10.0,5.0,0.842032967032967,0.8351648351648352
breast_cancer,15%,10%,SKiP-multiply,10.0,5.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,10.0,5.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,10.0,5.0,0.8392857142857143,0.8296703296703297
breast_cancer,15%,10%,SKiP-average-minmax,10.0,5.0,0.8392857142857143,0.8296703296703297
breast_cancer,15%,10%,KNNSVM,10.0,7.0,0.842032967032967,0.8571428571428571
breast_cancer,15%,10%,SKiP-multiply,10.0,7.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-multiply-minmax,10.0,7.0,0.5673076923076923,0.5659340659340659
breast_cancer,15%,10%,SKiP-average,10.0,7.0,0.842032967032967,0.8516483516483516
breast_cancer,15%,10%,SKiP-average-minmax,10.0,7.0,0.8434065934065934,0.8571428571428571
breast_cancer,15%,10%,KNNSVM,100.0,3.0,0.8296703296703297,0.8131868131868132
breast_cancer,15%,10%,SKiP-multiply,100.0,3.0,0.739010989010989,0.7527472527472527
breast_cancer,15%,10%,SKiP-multiply-minmax,100.0,3.0,0.7348901098901099,0.7527472527472527
breast_cancer,15%,10%,SKiP-average,100.0,3.0,0.8379120879120879,0.8516483516483516
breast_cancer,15%,10%,SKiP-average-minmax,100.0,3.0,0.8392857142857143,0.8461538461538461
breast_cancer,15%,10%,KNNSVM,100.0,5.0,0.8351648351648352,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply,100.0,5.0,0.7403846153846154,0.7582417582417582
breast_cancer,15%,10%,SKiP-multiply-minmax,100.0,5.0,0.739010989010989,0.7527472527472527
breast_cancer,15%,10%,SKiP-average,100.0,5.0,0.8365384615384616,0.8461538461538461
breast_cancer,15%,10%,SKiP-average-minmax,100.0,5.0,0.8365384615384616,0.8406593406593407
breast_cancer,15%,10%,KNNSVM,100.0,7.0,0.8406593406593407,0.8571428571428571
breast_cancer,15%,10%,SKiP-multiply,100.0,7.0,0.7403846153846154,0.7582417582417582
breast_cancer,15%,10%,SKiP-multiply-minmax,100.0,7.0,0.7403846153846154,0.7527472527472527
breast_cancer,15%,10%,SKiP-average,100.0,7.0,0.842032967032967,0.8461538461538461
breast_cancer,15%,10%,SKiP-average-minmax,100.0,7.0,0.8379120879120879,0.8461538461538461
breast_cancer,15%,10%,KNNSVM,1000.0,3.0,0.8131868131868132,0.8021978021978022
breast_cancer,15%,10%,SKiP-multiply,1000.0,3.0,0.7994505494505495,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply-minmax,1000.0,3.0,0.7994505494505495,0.8461538461538461
breast_cancer,15%,10%,SKiP-average,1000.0,3.0,0.8131868131868132,0.7912087912087912
breast_cancer,15%,10%,SKiP-average-minmax,1000.0,3.0,0.8159340659340659,0.7912087912087912
breast_cancer,15%,10%,KNNSVM,1000.0,5.0,0.8379120879120879,0.8406593406593407
breast_cancer,15%,10%,SKiP-multiply,1000.0,5.0,0.7980769230769231,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply-minmax,1000.0,5.0,0.7980769230769231,0.8461538461538461
breast_cancer,15%,10%,SKiP-average,1000.0,5.0,0.8434065934065934,0.8406593406593407
breast_cancer,15%,10%,SKiP-average-minmax,1000.0,5.0,0.8434065934065934,0.8406593406593407
breast_cancer,15%,10%,KNNSVM,1000.0,7.0,0.820054945054945,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply,1000.0,7.0,0.7980769230769231,0.8461538461538461
breast_cancer,15%,10%,SKiP-multiply-minmax,1000.0,7.0,0.7980769230769231,0.8461538461538461
breast_cancer,15%,10%,SKiP-average,1000.0,7.0,0.8365384615384616,0.8351648351648352
breast_cancer,15%,10%,SKiP-average-minmax,1000.0,7.0,0.8365384615384616,0.8351648351648352
breast_cancer,15%,10%,KNNSVM,10000.0,3.0,0.2239010989010989,0.17582417582417584
breast_cancer,15%,10%,SKiP-multiply,10000.0,3.0,0.820054945054945,0.8626373626373627
breast_cancer,15%,10%,SKiP-multiply-minmax,10000.0,3.0,0.820054945054945,0.8626373626373627
breast_cancer,15%,10%,SKiP-average,10000.0,3.0,0.8063186813186813,0.8461538461538461
breast_cancer,15%,10%,SKiP-average-minmax,10000.0,3.0,0.8021978021978022,0.8186813186813187
breast_cancer,15%,10%,KNNSVM,10000.0,5.0,0.8173076923076923,0.8296703296703297
breast_cancer,15%,10%,SKiP-multiply,10000.0,5.0,0.8214285714285714,0.8626373626373627
breast_cancer,15%,10%,SKiP-multiply-minmax,10000.0,5.0,0.820054945054945,0.8626373626373627
breast_cancer,15%,10%,SKiP-average,10000.0,5.0,0.8008241758241759,0.8351648351648352
breast_cancer,15%,10%,SKiP-average-minmax,10000.0,5.0,0.8104395604395604,0.8241758241758241
breast_cancer,15%,10%,KNNSVM,10000.0,7.0,0.7967032967032966,0.8186813186813187
breast_cancer,15%,10%,SKiP-multiply,10000.0,7.0,0.8214285714285714,0.8571428571428571
breast_cancer,15%,10%,SKiP-multiply-minmax,10000.0,7.0,0.8186813186813187,0.8571428571428571
breast_cancer,15%,10%,SKiP-average,10000.0,7.0,0.8214285714285714,0.8406593406593407
breast_cancer,15%,10%,SKiP-average-minmax,10000.0,7.0,0.6401098901098901,0.6428571428571429
breast_cancer,15%,15%,NaiveSVM,0.1,,0.7925824175824175,0.7362637362637363
breast_cancer,15%,15%,ProbSVM,0.1,,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,NaiveSVM,1.0,,0.8008241758241759,0.7417582417582418
breast_cancer,15%,15%,ProbSVM,1.0,,0.5425824175824175,0.5439560439560439
breast_cancer,15%,15%,NaiveSVM,10.0,,0.8008241758241759,0.7417582417582418
breast_cancer,15%,15%,ProbSVM,10.0,,0.7211538461538461,0.6868131868131868
breast_cancer,15%,15%,NaiveSVM,100.0,,0.7980769230769231,0.7362637362637363
breast_cancer,15%,15%,ProbSVM,100.0,,0.7788461538461539,0.7252747252747253
breast_cancer,15%,15%,NaiveSVM,1000.0,,0.7142857142857143,0.6923076923076923
breast_cancer,15%,15%,ProbSVM,1000.0,,0.7802197802197802,0.7307692307692307
breast_cancer,15%,15%,NaiveSVM,10000.0,,0.7774725274725275,0.7197802197802198
breast_cancer,15%,15%,ProbSVM,10000.0,,0.7884615384615384,0.7417582417582418
breast_cancer,15%,15%,KNNSVM,0.1,3.0,0.8035714285714286,0.7362637362637363
breast_cancer,15%,15%,SKiP-multiply,0.1,3.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-multiply-minmax,0.1,3.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-average,0.1,3.0,0.8008241758241759,0.7417582417582418
breast_cancer,15%,15%,SKiP-average-minmax,0.1,3.0,0.8008241758241759,0.7417582417582418
breast_cancer,15%,15%,KNNSVM,0.1,5.0,0.8008241758241759,0.7417582417582418
breast_cancer,15%,15%,SKiP-multiply,0.1,5.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-multiply-minmax,0.1,5.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-average,0.1,5.0,0.7967032967032966,0.7417582417582418
breast_cancer,15%,15%,SKiP-average-minmax,0.1,5.0,0.7967032967032966,0.7417582417582418
breast_cancer,15%,15%,KNNSVM,0.1,7.0,0.8063186813186813,0.7417582417582418
breast_cancer,15%,15%,SKiP-multiply,0.1,7.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-multiply-minmax,0.1,7.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-average,0.1,7.0,0.7994505494505495,0.7362637362637363
breast_cancer,15%,15%,SKiP-average-minmax,0.1,7.0,0.7994505494505495,0.7362637362637363
breast_cancer,15%,15%,KNNSVM,1.0,3.0,0.7953296703296703,0.7417582417582418
breast_cancer,15%,15%,SKiP-multiply,1.0,3.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-multiply-minmax,1.0,3.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-average,1.0,3.0,0.8021978021978022,0.7637362637362637
breast_cancer,15%,15%,SKiP-average-minmax,1.0,3.0,0.8008241758241759,0.7472527472527473
breast_cancer,15%,15%,KNNSVM,1.0,5.0,0.8021978021978022,0.7307692307692307
breast_cancer,15%,15%,SKiP-multiply,1.0,5.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-multiply-minmax,1.0,5.0,0.5412087912087912,0.5439560439560439
breast_cancer,15%,15%,SKiP-average,1.0,5.0,0.804945054945055,0.7527472527472527
